0 32 59 1 1 -1
0 1  2 1 -1
54 5  50 0.666667 -1
54   50 0.333333 -1
54 19 53 51 0.428571 -1
54 59  51 0.571429 -1
54   52 1 -1
54 64 11 53 0.375 -1
54 65 7 53 0.375 -1
54   53 0.25 -1
54 40 61 55 0.5 -1
54 11 69 55 0.5 -1
54 7  56 0.5 -1
54   56 0.25 -1
54   56 0.25 -1
54 36  57 0.4 -1
54 33 66 57 0.3 -1
54 10 7 57 0.3 -1
54   58 0.25 -1
54   58 0.25 -1
54 24  58 0.5 -1
54   59 0.333333 -1
54   59 0.333333 -1
54   59 0.333333 -1
54 61  60 1 -1
54 23 7 61 1 -1
54   62 0.2 -1
54 6  62 0.4 -1
54 52  62 0.4 -1
54   63 1 -1
54 11  64 0.333333 -1
54 23  64 0.333333 -1
54 68  64 0.333333 -1
54 66 18 65 1 -1
54   66 0.222222 -1
54 41  66 0.444444 -1
54 11 58 66 0.333333 -1
54 57  67 0.5 -1
54 65  67 0.5 -1
54 41 66 68 1 -1
54 6 18 69 1 -1
55 56 44 0 1 -1
55 40 53 1 0.6 -1
55   1 0.4 -1
55   2 1 -1
55 36 26 3 0.272727 -1
55 31  3 0.363636 -1
55 47  3 0.363636 -1
55 30 62 4 0.6 -1
55   4 0.4 -1
55 18  5 0.571429 -1
55 61 43 5 0.428571 -1
55   6 0.285714 -1
55   6 0.285714 -1
55 63 34 6 0.428571 -1
55   7 1 -1
55   8 0.333333 -1
55 5  8 0.666667 -1
55 45  9 0.444444 -1
55 49 7 9 0.333333 -1
55   9 0.222222 -1
55 48  10 0.666667 -1
55   10 0.333333 -1
55 20 63 11 1 -1
55 18 65 12 0.5 -1
55 53 51 12 0.5 -1
55   13 0.285714 -1
55   13 0.285714 -1
55 6 64 13 0.428571 -1
55   14 0.5 -1
55   14 0.5 -1
55 45  15 1 -1
55   16 0.285714 -1
55   16 0.285714 -1
55 60 59 16 0.428571 -1
55 23 66 17 1 -1
55 42 35 18 0.375 -1
55 11 8 18 0.375 -1
55   18 0.25 -1
55 49  19 1 -1
55 29 53 20 1 -1
55 1 27 21 0.6 -1
55   21 0.4 -1
55 8 16 22 1 -1
55 69 42 23 0.6 -1
55   23 0.4 -1
55   24 0.333333 -1
55   24 0.333333 -1
55   24 0.333333 -1
55   25 0.2 -1
55 6  25 0.4 -1
55 30  25 0.4 -1
55 32 8 26 0.333333 -1
55 2 8 26 0.333333 -1
55 60 7 26 0.333333 -1
55 58 6 27 0.428571 -1
55 4  27 0.571429 -1
55   28 0.285714 -1
55 21 57 28 0.428571 -1
55   28 0.285714 -1
55 2  29 1 -1
55   30 0.4 -1
55 32 44 30 0.6 -1
55 18 50 31 0.5 -1
55 58 19 31 0.5 -1
55   32 1 -1
55   33 1 -1
55   34 0.333333 -1
55   34 0.333333 -1
55   34 0.333333 -1
55   35 0.4 -1
55 44 26 35 0.6 -1
55   36 0.333333 -1
55 16  36 0.666667 -1
55   37 0.5 -1
55   37 0.5 -1
55 5 48 38 0.333333 -1
55 69 18 38 0.333333 -1
55 68 27 38 0.333333 -1
55 6  39 1 -1
55 35  40 1 -1
55 43  41 0.666667 -1
55   41 0.333333 -1
55 49 31 42 0.375 -1
55   42 0.25 -1
55 1 59 42 0.375 -1
55 64 1 43 0.333333 -1
55   43 0.222222 -1
55 51  43 0.444444 -1
55 58 48 44 0.375 -1
55 5 8 44 0.375 -1
55   44 0.25 -1
55 1  45 0.571429 -1
55 2 21 45 0.428571 -1
55 45 51 46 0.428571 -1
55 15  46 0.571429 -1
55 36  47 0.444444 -1
55 11 52 47 0.333333 -1
55   47 0.222222 -1
55 8  48 0.444444 -1
55   48 0.222222 -1
55 7 63 48 0.333333 -1
55 32  49 0.666667 -1
55   49 0.333333 -1
55 18 66 50 0.6 -1
55   50 0.4 -1
55 17  51 0.571429 -1
55 52 60 51 0.428571 -1
55 53  52 0.5 -1
55   52 0.25 -1
55   52 0.25 -1
55 6 25 53 0.428571 -1
55 41  53 0.571429 -1
55 7 42 54 0.3 -1
55 19  54 0.4 -1
55 0 62 54 0.3 -1
55 47  56 0.571429 -1
55 41 66 56 0.428571 -1
55   57 0.333333 -1
55   57 0.333333 -1
55   57 0.333333 -1
55   58 0.285714 -1
55 3 5 58 0.428571 -1
55   58 0.285714 -1
55 17  59 1 -1
55 56  60 1 -1
55 31 45 61 0.333333 -1
55 59 35 61 0.333333 -1
55 6 66 61 0.333333 -1
55 0  62 0.666667 -1
55   62 0.333333 -1
55 51  63 0.5 -1
55   63 0.25 -1
55   63 0.25 -1
55 6  64 0.5 -1
55 47  64 0.5 -1
55 44 47 65 1 -1
55   66 1 -1
55 7  67 1 -1
55 43  68 0.4 -1
55 5 10 68 0.3 -1
55 50 69 68 0.3 -1
55   69 1 -1
56   0 0.5 -1
56   0 0.5 -1
56 57 2 1 0.6 -1
56   1 0.4 -1
56   2 1 -1
56 53 29 3 0.428571 -1
56 10  3 0.571429 -1
56   4 0.4 -1
56 27 8 4 0.6 -1
56   5 1 -1
56   6 1 -1
56 57  7 0.666667 -1
56   7 0.333333 -1
56 47  8 0.666667 -1
56   8 0.333333 -1
56 59 1 9 1 -1
56   10 0.333333 -1
56 19  10 0.666667 -1
56   11 1 -1
56   12 1 -1
56 52 59 13 0.428571 -1
56 7  13 0.571429 -1
56 0 62 14 1 -1
56   15 1 -1
56 23  16 0.444444 -1
56 53 15 16 0.333333 -1
56   16 0.222222 -1
56   17 1 -1
56 16  18 0.666667 -1
56   18 0.333333 -1
56   19 0.285714 -1
56 11 25 19 0.428571 -1
56   19 0.285714 -1
56   20 0.5 -1
56   20 0.5 -1
56 36 20 21 1 -1
56 61 10 22 0.6 -1
56   22 0.4 -1
56 65 55 23 0.5 -1
56 32 58 23 0.5 -1
56 1 0 24 0.3 -1
56 10 53 24 0.3 -1
56 25  24 0.4 -1
56 60 58 25 0.428571 -1
56 61  25 0.571429 -1
56   26 1 -1
56 10  27 1 -1
56 25  28 0.4 -1
56 43  28 0.4 -1
56   28 0.2 -1
56 31  29 0.5 -1
56 24  29 0.5 -1
56 23  30 1 -1
56 53  31 0.666667 -1
56   31 0.333333 -1
56 64  32 0.666667 -1
56   32 0.333333 -1
56 16 41 33 1 -1
56 65 8 34 1 -1
56   35 1 -1
56 6 10 36 0.375 -1
56   36 0.25 -1
56 62 6 36 0.375 -1
56 57  37 1 -1
56   38 0.2 -1
56 20  38 0.4 -1
56 43  38 0.4 -1
56   39 0.5 -1
56   39 0.5 -1
56 47 52 40 1 -1
56 1 63 41 0.333333 -1
56   41 0.222222 -1
56 47  41 0.444444 -1
56 27 32 42 0.5 -1
56 66 68 42 0.5 -1
56 17  43 1 -1
56   44 0.25 -1
56 12 58 44 0.375 -1
56 35 47 44 0.375 -1
56 35  45 0.571429 -1
56 44 0 45 0.428571 -1
56   46 0.2 -1
56 58  46 0.4 -1
56 16  46 0.4 -1
56 42 8 47 0.333333 -1
56 67 10 47 0.333333 -1
56 51 6 47 0.333333 -1
56 43  48 0.666667 -1
56   48 0.333333 -1
56   49 0.2 -1
56 47  49 0.4 -1
56 8  49 0.4 -1
56 30  50 0.5 -1
56 43  50 0.5 -1
56 11  51 0.571429 -1
56 64 53 51 0.428571 -1
56 27  52 0.4 -1
56   52 0.2 -1
56 59  52 0.4 -1
56 8 6 53 1 -1
56   54 0.25 -1
56 58  54 0.5 -1
56   54 0.25 -1
56   55 1 -1
56 24  57 0.571429 -1
56 2 5 57 0.428571 -1
56 64 11 58 0.333333 -1
56 47  58 0.444444 -1
56   58 0.222222 -1
56   59 0.2 -1
56 51  59 0.4 -1
56 61  59 0.4 -1
56   60 1 -1
56 1 25 61 0.3 -1
56 50 52 61 0.3 -1
56 5  61 0.4 -1
56 68  62 0.5 -1
56 58  62 0.5 -1
56 23  63 1 -1
56 16  64 0.444444 -1
56 1 20 64 0.333333 -1
56   64 0.222222 -1
56   65 1 -1
56 50  66 0.5 -1
56 63  66 0.5 -1
56   67 1 -1
56 61  68 0.444444 -1
56   68 0.222222 -1
56 2 58 68 0.333333 -1
56 0  69 0.571429 -1
56 51 35 69 0.428571 -1
57 63  0 1 -1
57   1 1 -1
57 66 23 2 0.375 -1
57   2 0.25 -1
57 33 67 2 0.375 -1
57   3 0.285714 -1
57 36 0 3 0.428571 -1
57   3 0.285714 -1
57 19 18 4 0.333333 -1
57 38  4 0.444444 -1
57   4 0.222222 -1
57   5 0.5 -1
57   5 0.5 -1
57   6 0.4 -1
57 35 15 6 0.6 -1
57 66  7 1 -1
57 59  8 0.571429 -1
57 43 22 8 0.428571 -1
57   9 0.5 -1
57   9 0.5 -1
57 2 63 10 0.333333 -1
57   10 0.222222 -1
57 18  10 0.444444 -1
57   11 0.25 -1
57 26  11 0.5 -1
57   11 0.25 -1
57 2 5 12 1 -1
57 63 52 13 1 -1
57   14 1 -1
57   15 1 -1
57   16 0.333333 -1
57 44  16 0.666667 -1
57 19  17 1 -1
57 13 19 18 0.6 -1
57   18 0.4 -1
57   19 0.333333 -1
57   19 0.333333 -1
57   19 0.333333 -1
57   20 0.25 -1
57 62  20 0.5 -1
57   20 0.25 -1
57 2 53 21 0.375 -1
57   21 0.25 -1
57 44 11 21 0.375 -1
57 53 68 22 0.6 -1
57   22 0.4 -1
57 2  23 0.444444 -1
57   23 0.222222 -1
57 30 58 23 0.333333 -1
57 25 64 24 0.428571 -1
57   24 0.285714 -1
57   24 0.285714 -1
57   25 1 -1
57 42  26 1 -1
57   27 0.4 -1
57 6 62 27 0.6 -1
57 11  28 0.444444 -1
57   28 0.222222 -1
57 3 27 28 0.333333 -1
57   29 0.5 -1
57   29 0.5 -1
57 56 17 30 1 -1
57 6  31 0.5 -1
57 2  31 0.5 -1
57 34  32 0.666667 -1
57   32 0.333333 -1
57   33 0.5 -1
57   33 0.5 -1
57 62  34 0.666667 -1
57   34 0.333333 -1
57   35 0.25 -1
57 38  35 0.5 -1
57   35 0.25 -1
57 59  36 1 -1
57   37 1 -1
57   38 1 -1
57 21  39 0.363636 -1
57 58 41 39 0.272727 -1
57 19  39 0.363636 -1
57 58 19 40 1 -1
57   41 1 -1
57   42 1 -1
57   43 1 -1
57   44 0.5 -1
57   44 0.5 -1
57 34  45 1 -1
57   46 0.25 -1
57 59  46 0.5 -1
57   46 0.25 -1
57   47 0.4 -1
57 11 35 47 0.6 -1
57 69 49 48 0.6 -1
57   48 0.4 -1
57 47 32 49 0.272727 -1
57 66  49 0.363636 -1
57 65  49 0.363636 -1
57 43 5 50 0.428571 -1
57 20  50 0.571429 -1
57 26 32 51 1 -1
57   52 0.285714 -1
57 35 32 52 0.428571 -1
57   52 0.285714 -1
57 8  53 0.571429 -1
57 17 3 53 0.428571 -1
57 58  54 1 -1
57 5  55 1 -1
57 66 62 56 1 -1
57 1  58 1 -1
57 2  59 1 -1
57   60 0.222222 -1
57 16  60 0.444444 -1
57 58 19 60 0.333333 -1
57 18 59 61 0.6 -1
57   61 0.4 -1
57   62 1 -1
57 1  63 0.444444 -1
57   63 0.222222 -1
57 19 0 63 0.333333 -1
57 11 19 64 1 -1
57   65 1 -1
57   66 0.285714 -1
57   66 0.285714 -1
57 61 21 66 0.428571 -1
57   67 0.333333 -1
57 0  67 0.666667 -1
57 6 42 68 0.333333 -1
57   68 0.222222 -1
57 28  68 0.444444 -1
57   69 0.2 -1
57 23  69 0.4 -1
57 47  69 0.4 -1
58   0 0.333333 -1
58   0 0.333333 -1
58   0 0.333333 -1
58 53  1 1 -1
58 51 23 2 1 -1
58   3 1 -1
58   4 1 -1
58 43  5 0.5 -1
58   5 0.25 -1
58   5 0.25 -1
58   6 0.222222 -1
58 59 2 6 0.333333 -1
58 68  6 0.444444 -1
58 19 32 7 1 -1
58 33  8 1 -1
58 17  9 1 -1
58 3  10 0.666667 -1
58   10 0.333333 -1
58   11 1 -1
58   12 0.25 -1
58 52  12 0.5 -1
58   12 0.25 -1
58   13 0.285714 -1
58 25 61 13 0.428571 -1
58   13 0.285714 -1
58 19 66 14 0.428571 -1
58 45  14 0.571429 -1
58   15 1 -1
58 17 7 16 0.428571 -1
58 59  16 0.571429 -1
58 2 7 17 1 -1
58   18 0.333333 -1
58 11  18 0.666667 -1
58 25 40 19 0.428571 -1
58 17  19 0.571429 -1
58 5 68 20 1 -1
58 5  21 0.5 -1
58 59  21 0.5 -1
58 33  22 1 -1
58 68  23 0.666667 -1
58   23 0.333333 -1
58 6 21 24 0.333333 -1
58   24 0.222222 -1
58 4  24 0.444444 -1
58   25 1 -1
58   26 0.285714 -1
58   26 0.285714 -1
58 25 55 26 0.428571 -1
58 1  27 0.5 -1
58 30  27 0.5 -1
58   28 1 -1
58 6 2 29 0.5 -1
58 21 18 29 0.5 -1
58 48  30 0.666667 -1
58   30 0.333333 -1
58   31 0.25 -1
58 23 17 31 0.375 -1
58 10 1 31 0.375 -1
58 31  32 0.5 -1
58 19  32 0.5 -1
58 62  33 1 -1
58 33  34 1 -1
58   35 0.333333 -1
58 5  35 0.666667 -1
58 40 44 36 0.333333 -1
58 68  36 0.444444 -1
58   36 0.222222 -1
58 6 69 37 0.5 -1
58 54 53 37 0.5 -1
58 66 63 38 0.6 -1
58   38 0.4 -1
58   39 0.333333 -1
58 12  39 0.666667 -1
58 10 32 40 1 -1
58 5  41 1 -1
58   42 0.285714 -1
58 46 65 42 0.428571 -1
58   42 0.285714 -1
58 1  43 1 -1
58   44 0.333333 -1
58   44 0.333333 -1
58   44 0.333333 -1
58   45 0.25 -1
58 5 8 45 0.375 -1
58 6 49 45 0.375 -1
58 0 1 46 0.6 -1
58   46 0.4 -1
58   47 0.5 -1
58   47 0.5 -1
58   48 0.333333 -1
58   48 0.333333 -1
58   48 0.333333 -1
58 35 47 49 0.333333 -1
58   49 0.222222 -1
58 2  49 0.444444 -1
58   50 0.2 -1
58 66  50 0.4 -1
58 5  50 0.4 -1
58   51 1 -1
58 47  52 1 -1
58 12  53 0.4 -1
58 51  53 0.4 -1
58   53 0.2 -1
58 11  54 0.571429 -1
58 19 56 54 0.428571 -1
58   55 1 -1
58   56 0.5 -1
58   56 0.5 -1
58 63  57 1 -1
58 18  59 1 -1
58 42  60 1 -1
58 6 21 61 1 -1
58 8  62 0.5 -1
58 51  62 0.5 -1
58 27 31 63 0.333333 -1
58 40  63 0.444444 -1
58   63 0.222222 -1
58 7  64 0.4 -1
58 35  64 0.4 -1
58   64 0.2 -1
58 11 46 65 1 -1
58 68  66 0.5 -1
58   66 0.25 -1
58   66 0.25 -1
58 3 31 67 0.333333 -1
58 35  67 0.444444 -1
58   67 0.222222 -1
58 53  68 0.5 -1
58 65  68 0.5 -1
58 56 8 69 0.428571 -1
58 6  69 0.571429 -1
59 63  0 0.444444 -1
59 11 6 0 0.333333 -1
59   0 0.222222 -1
59 55 63 1 0.6 -1
59   1 0.4 -1
59 31  2 0.571429 -1
59 47 53 2 0.428571 -1
59 69 67 3 1 -1
59   4 0.25 -1
59 27 26 4 0.375 -1
59 47 2 4 0.375 -1
59   5 0.4 -1
59 44 8 5 0.6 -1
59 30  6 0.571429 -1
59 23 46 6 0.428571 -1
59 47  7 0.333333 -1
59 44  7 0.333333 -1
59 66  7 0.333333 -1
59 0  8 0.5 -1
59   8 0.25 -1
59   8 0.25 -1
59 48 58 9 0.333333 -1
59 35 53 9 0.333333 -1
59 8 27 9 0.333333 -1
59 1 69 10 0.6 -1
59   10 0.4 -1
59   11 0.5 -1
59   11 0.5 -1
59 66 50 12 1 -1
59 32 17 13 0.375 -1
59 10 55 13 0.375 -1
59   13 0.25 -1
59   14 1 -1
59 43 7 15 1 -1
59 43  16 1 -1
59   17 1 -1
59 7  18 0.666667 -1
59   18 0.333333 -1
59 23 2 19 1 -1
59 34  20 0.444444 -1
59 10 12 20 0.333333 -1
59   20 0.222222 -1
59   21 0.25 -1
59 51 41 21 0.375 -1
59 60 36 21 0.375 -1
59   22 0.333333 -1
59   22 0.333333 -1
59   22 0.333333 -1
59 44  23 0.333333 -1
59 26  23 0.333333 -1
59 2  23 0.333333 -1
59 47 8 24 1 -1
59   25 0.333333 -1
59   25 0.333333 -1
59   25 0.333333 -1
59 7  26 0.4 -1
59   26 0.2 -1
59 69  26 0.4 -1
59   27 0.5 -1
59   27 0.5 -1
59 32  28 1 -1
59 25  29 0.571429 -1
59 52 8 29 0.428571 -1
59 11 23 30 0.5 -1
59 7 50 30 0.5 -1
59   31 0.5 -1
59   31 0.5 -1
59 46  32 0.444444 -1
59   32 0.222222 -1
59 22 57 32 0.333333 -1
59 68 34 33 1 -1
59 0 45 34 0.428571 -1
59 23  34 0.571429 -1
59   35 0.285714 -1
59   35 0.285714 -1
59 43 1 35 0.428571 -1
59 47 31 36 0.272727 -1
59 15  36 0.363636 -1
59 5  36 0.363636 -1
59   37 0.4 -1
59 62 19 37 0.6 -1
59 23 24 38 0.333333 -1
59   38 0.222222 -1
59 2  38 0.444444 -1
59 19 11 39 1 -1
59 32  40 1 -1
59 49  41 0.5 -1
59 44  41 0.5 -1
59 8 66 42 1 -1
59 1  43 1 -1
59   44 0.4 -1
59 32 61 44 0.6 -1
59   45 0.333333 -1
59   45 0.333333 -1
59   45 0.333333 -1
59 35 26 46 0.5 -1
59 1 2 46 0.5 -1
59 43  47 0.363636 -1
59 63 53 47 0.272727 -1
59 36  47 0.363636 -1
59   48 1 -1
59 10 40 49 0.428571 -1
59 65  49 0.571429 -1
59 7 52 50 0.5 -1
59 44 55 50 0.5 -1
59 21  51 0.5 -1
59   51 0.25 -1
59   51 0.25 -1
59 31  52 1 -1
59   53 0.333333 -1
59   53 0.333333 -1
59   53 0.333333 -1
59 65 20 54 0.333333 -1
59   54 0.222222 -1
59 11  54 0.444444 -1
59   55 0.5 -1
59   55 0.5 -1
59 16  56 0.571429 -1
59 50 68 56 0.428571 -1
59 50 2 57 1 -1
59 4 18 58 0.272727 -1
59 55  58 0.363636 -1
59 48  58 0.363636 -1
59 63 25 60 1 -1
59   61 0.333333 -1
59 60  61 0.666667 -1
59   62 0.5 -1
59   62 0.5 -1
59 5 42 63 1 -1
59 58 43 64 0.428571 -1
59 13  64 0.571429 -1
59 7  65 0.4 -1
59 29 68 65 0.3 -1
59 41 35 65 0.3 -1
59   66 1 -1
59   67 0.285714 -1
59 44 0 67 0.428571 -1
59   67 0.285714 -1
59   68 0.4 -1
59 35 47 68 0.6 -1
59   69 0.5 -1
59   69 0.5 -1
60 35 13 0 0.5 -1
60 59 20 0 0.5 -1
60   1 0.4 -1
60 31 53 1 0.6 -1
60 25  2 0.4 -1
60   2 0.2 -1
60 66  2 0.4 -1
60 16  3 0.444444 -1
60 57 10 3 0.333333 -1
60   3 0.222222 -1
60 6  4 0.5 -1
60 18  4 0.5 -1
60 61 1 5 0.375 -1
60   5 0.25 -1
60 64 68 5 0.375 -1
60 47  6 0.571429 -1
60 67 18 6 0.428571 -1
60 64  7 0.571429 -1
60 58 61 7 0.428571 -1
60   8 1 -1
60 2  9 1 -1
60   10 0.285714 -1
60 43 25 10 0.428571 -1
60   10 0.285714 -1
60 8 61 11 1 -1
60 62  12 0.363636 -1
60 53  12 0.363636 -1
60 8 0 12 0.272727 -1
60   13 1 -1
60   14 0.5 -1
60   14 0.5 -1
60 36 52 15 0.3 -1
60 2  15 0.4 -1
60 55 24 15 0.3 -1
60 50 2 16 0.428571 -1
60 59  16 0.571429 -1
60 7 51 17 1 -1
60   18 0.333333 -1
60 61  18 0.666667 -1
60 37 51 19 1 -1
60 41 17 20 0.333333 -1
60 68  20 0.444444 -1
60   20 0.222222 -1
60   21 0.222222 -1
60 1 61 21 0.333333 -1
60 5  21 0.444444 -1
60 62  22 1 -1
60 40  23 0.5 -1
60 0  23 0.5 -1
60 58 57 24 0.375 -1
60   24 0.25 -1
60 8 37 24 0.375 -1
60 64  25 0.571429 -1
60 35 6 25 0.428571 -1
60 50  26 0.444444 -1
60   26 0.222222 -1
60 30 32 26 0.333333 -1
60   27 0.285714 -1
60 19 33 27 0.428571 -1
60   27 0.285714 -1
60   28 0.5 -1
60   28 0.5 -1
60   29 1 -1
60   30 0.5 -1
60   30 0.5 -1
60   31 0.222222 -1
60 38  31 0.444444 -1
60 19 1 31 0.333333 -1
60 36  32 0.5 -1
60 38  32 0.5 -1
60 23 11 33 0.6 -1
60   33 0.4 -1
60   34 0.285714 -1
60 37 51 34 0.428571 -1
60   34 0.285714 -1
60 44 61 35 1 -1
60   36 1 -1
60 54 8 37 0.272727 -1
60 54  37 0.363636 -1
60 36  37 0.363636 -1
60 3 1 38 0.6 -1
60   38 0.4 -1
60   39 0.333333 -1
60 66  39 0.666667 -1
60 29 20 40 0.5 -1
60 59 47 40 0.5 -1
60 53  41 0.666667 -1
60   41 0.333333 -1
60 35  42 1 -1
60   43 0.25 -1
60 2  43 0.5 -1
60   43 0.25 -1
60 67  44 0.363636 -1
60 47 30 44 0.272727 -1
60 42  44 0.363636 -1
60   45 1 -1
60 37 62 46 0.6 -1
60   46 0.4 -1
60 19  47 0.5 -1
60   47 0.25 -1
60   47 0.25 -1
60   48 0.222222 -1
60 59 41 48 0.333333 -1
60 19  48 0.444444 -1
60 62  49 0.444444 -1
60 43 63 49 0.333333 -1
60   49 0.222222 -1
60 19  50 0.4 -1
60 52  50 0.4 -1
60   50 0.2 -1
60   51 0.333333 -1
60 61  51 0.666667 -1
60   52 0.5 -1
60   52 0.5 -1
60 19  53 0.571429 -1
60 57 31 53 0.428571 -1
60 3  54 0.571429 -1
60 53 27 54 0.428571 -1
60 30 21 55 1 -1
60 53  56 1 -1
60 5 43 57 0.6 -1
60   57 0.4 -1
60 44 51 58 0.3 -1
60 2  58 0.4 -1
60 36 59 58 0.3 -1
60   59 0.4 -1
60 63 55 59 0.6 -1
60 2  61 1 -1
60   62 1 -1
60 7 50 63 0.428571 -1
60   63 0.285714 -1
60   63 0.285714 -1
60 18 10 64 0.3 -1
60 3  64 0.4 -1
60 44 18 64 0.3 -1
60 62 64 65 0.428571 -1
60   65 0.285714 -1
60   65 0.285714 -1
60 55 44 66 1 -1
60   67 1 -1
60 10 69 68 0.333333 -1
60 2  68 0.444444 -1
60   68 0.222222 -1
60   69 0.222222 -1
60 66 7 69 0.333333 -1
60 31  69 0.444444 -1
61 18  0 0.4 -1
61 5 10 0 0.3 -1
61 68 31 0 0.3 -1
61   1 1 -1
61   2 0.285714 -1
61 59 7 2 0.428571 -1
61   2 0.285714 -1
61 8 2 3 1 -1
61 45 18 4 1 -1
61   5 0.5 -1
61   5 0.5 -1
61 35 41 6 0.6 -1
61   6 0.4 -1
61   7 0.2 -1
61 47  7 0.4 -1
61 66  7 0.4 -1
61 19  8 0.5 -1
61 67  8 0.5 -1
61 1  9 0.4 -1
61 46 43 9 0.3 -1
61 69 24 9 0.3 -1
61 23 5 10 0.428571 -1
61 47  10 0.571429 -1
61 64  11 1 -1
61 6  12 1 -1
61   13 1 -1
61 16  14 1 -1
61   15 0.5 -1
61   15 0.5 -1
61   16 1 -1
61   17 0.285714 -1
61   17 0.285714 -1
61 66 19 17 0.428571 -1
61   18 1 -1
61 20 5 19 0.3 -1
61 40 43 19 0.3 -1
61 23  19 0.4 -1
61   20 0.25 -1
61 36  20 0.5 -1
61   20 0.25 -1
61 50 20 21 0.428571 -1
61 13  21 0.571429 -1
61 1 45 22 0.5 -1
61 17 41 22 0.5 -1
61 50  23 0.571429 -1
61 66 17 23 0.428571 -1
61 5 27 24 0.333333 -1
61 47  24 0.444444 -1
61   24 0.222222 -1
61 51 54 25 0.5 -1
61 53 6 25 0.5 -1
61 10 46 26 0.333333 -1
61   26 0.222222 -1
61 4  26 0.444444 -1
61 19  27 0.666667 -1
61   27 0.333333 -1
61 10 5 28 0.3 -1
61 7 44 28 0.3 -1
61 11  28 0.4 -1
61 10  29 0.4 -1
61   29 0.2 -1
61 68  29 0.4 -1
61 51  30 0.5 -1
61 0  30 0.5 -1
61 42  31 0.4 -1
61   31 0.2 -1
61 10  31 0.4 -1
61 62 58 32 0.6 -1
61   32 0.4 -1
61 41 44 33 0.333333 -1
61 1  33 0.444444 -1
61   33 0.222222 -1
61 66 48 34 0.375 -1
61 7 1 34 0.375 -1
61   34 0.25 -1
61   35 1 -1
61 56  36 0.363636 -1
61 19  36 0.363636 -1
61 49 27 36 0.272727 -1
61 64  37 0.571429 -1
61 11 53 37 0.428571 -1
61   38 0.5 -1
61   38 0.5 -1
61 62 27 39 1 -1
61   40 0.333333 -1
61 69  40 0.666667 -1
61 19 66 41 0.5 -1
61 8 42 41 0.5 -1
61 7  42 0.666667 -1
61   42 0.333333 -1
61 17  43 0.666667 -1
61   43 0.333333 -1
61 11  44 0.571429 -1
61 60 6 44 0.428571 -1
61   45 0.25 -1
61   45 0.25 -1
61 65  45 0.5 -1
61 58 19 46 1 -1
61 59 58 47 1 -1
61 56 18 48 0.5 -1
61 0 8 48 0.5 -1
61   49 0.222222 -1
61 51 31 49 0.333333 -1
61 40  49 0.444444 -1
61 1 4 50 0.5 -1
61 11 45 50 0.5 -1
61 19 55 51 0.5 -1
61 23 8 51 0.5 -1
61   52 1 -1
61 66 18 53 1 -1
61 35  54 0.666667 -1
61   54 0.333333 -1
61   55 1 -1
61 64 11 56 0.375 -1
61 55 10 56 0.375 -1
61   56 0.25 -1
61 11  57 0.444444 -1
61 12 32 57 0.333333 -1
61   57 0.222222 -1
61   58 0.333333 -1
61   58 0.333333 -1
61   58 0.333333 -1
61   59 0.4 -1
61 29 58 59 0.6 -1
61   60 1 -1
61 60  62 1 -1
61 8  63 0.363636 -1
61 51  63 0.363636 -1
61 55 10 63 0.272727 -1
61   64 1 -1
61 57 66 65 0.5 -1
61 62 19 65 0.5 -1
61 43 2 66 1 -1
61 20  67 0.444444 -1
61 8 2 67 0.333333 -1
61   67 0.222222 -1
61 10  68 0.666667 -1
61   68 0.333333 -1
61 53 52 69 1 -1
62 65 33 0 1 -1
62   1 0.5 -1
62   1 0.5 -1
62   2 0.25 -1
62 55  2 0.5 -1
62   2 0.25 -1
62 16 10 3 0.6 -1
62   3 0.4 -1
62   4 0.2 -1
62 8  4 0.4 -1
62 36  4 0.4 -1
62   5 0.2 -1
62 2  5 0.4 -1
62 60  5 0.4 -1
62   6 1 -1
62 52 0 7 1 -1
62 59  8 0.5 -1
62 16  8 0.5 -1
62   9 0.25 -1
62 8  9 0.5 -1
62   9 0.25 -1
62   10 0.333333 -1
62 60  10 0.666667 -1
62 51  11 0.4 -1
62 31 68 11 0.3 -1
62 60 21 11 0.3 -1
62 59  12 0.363636 -1
62 48  12 0.363636 -1
62 45 42 12 0.272727 -1
62 64 47 13 0.333333 -1
62   13 0.222222 -1
62 51  13 0.444444 -1
62   14 0.25 -1
62 16 5 14 0.375 -1
62 48 33 14 0.375 -1
62 58  15 0.363636 -1
62 7  15 0.363636 -1
62 27 40 15 0.272727 -1
62 44  16 1 -1
62 59 60 17 1 -1
62   18 0.25 -1
62 6  18 0.5 -1
62   18 0.25 -1
62 10  19 1 -1
62 51 52 20 0.6 -1
62   20 0.4 -1
62   21 0.222222 -1
62 47  21 0.444444 -1
62 52 22 21 0.333333 -1
62 25 20 22 1 -1
62   23 0.2 -1
62 66  23 0.4 -1
62 64  23 0.4 -1
62 47  24 0.363636 -1
62 2  24 0.363636 -1
62 43 0 24 0.272727 -1
62 64 34 25 0.6 -1
62   25 0.4 -1
62 45 50 26 0.428571 -1
62 13  26 0.571429 -1
62 55  27 0.666667 -1
62   27 0.333333 -1
62 53  28 1 -1
62 21 59 29 1 -1
62   30 1 -1
62 33  31 0.571429 -1
62 43 1 31 0.428571 -1
62 68  32 0.444444 -1
62 64 36 32 0.333333 -1
62   32 0.222222 -1
62   33 0.333333 -1
62 19  33 0.666667 -1
62 1  34 0.5 -1
62 61  34 0.5 -1
